,track_id,track_name,release_date,length,track_popularity,album_id,album_name,artist_name,acousticness,danceability,energy,instrumentalness,liveness,speechiness,loudness,mode,tempo,time_signature
92,7M4eO9xXwmAnO0hq6XDles,"Baby, Don't Cry",2013-08-05,233955,54,4qduCvpyBL5hGYdBvCvcDA,The 1st Album 'XOXO' (Repackage),EXO,0.344,0.653,0.827,0.0,0.144,0.0417,-4.179,1,137.946,4
93,6qwEeAl6Cl32odNr2GIMjm,EXORCIST,2020-08-26,94235,60,2Bk3pomO5BGIJrNhwjzqRE,KILL!,Kxllswxtch,0.011,0.779,0.911,0.0,0.047,0.458,-6.341,0,160.004,4
94,4pi0Elz7B7cLfw37J3bYm9,Growl,2013-08-05,207053,63,4qduCvpyBL5hGYdBvCvcDA,The 1st Album 'XOXO' (Repackage),EXO,0.145,0.681,0.814,0.0,0.556,0.0603,-2.83,0,89.993,4
95,1EkGymegVqvUNUJyvS2hcK,Exodus,2015-06-15,126223,57,7gMzKwKAsbooGeKgDlX2TL,High Tide in the Snake's Nest,$uicideboy$,0.00645,0.607,0.749,7.27e-05,0.234,0.0729,-4.497,1,121.831,4
96,2VNpT9fRk1kyksT0S4coZR,The First Snow,2013-12-09,207667,65,7xKAWXGHTlXovWpEVu1csM,Miracles in December,EXO,0.00542,0.636,0.674,0.0,0.145,0.0444,-6.623,0,82.985,4
97,1lRkDJ9hMuiE1GZOlbgkam,Exodus,1977-06-03,460226,64,655KljKIXl42fiNDMKivbY,Exodus,Bob Marley & The Wailers,0.0301,0.868,0.744,0.00495,0.172,0.0502,-8.565,1,132.838,4
98,0yB4jrSwN0bFtFRDR5vyMj,Love Shot,2018-12-13,200306,72,3r5m8utqRZYJnpep7xxVyq,LOVE SHOT– The 5th Album Repackage,EXO,0.0702,0.689,0.678,0.0,0.0889,0.119,-4.287,0,145.883,4
99,7loolFDqdZE459qEym7eg4,Exotic,2023-01-01,137276,46,3ESmtTRJZkIjPShkV48tdL,Too Slippery,BossMan Dlow,0.156,0.757,0.674,0.0,0.111,0.463,-7.482,0,83.855,4
0,5r345a1Qfu6ZjzazEymF35,Why Don't We,2024-01-19,172173,40,2J12pZpVffOWy41YnXo29A,Why Don't We,Thomas Ng,0.78,0.542,0.298,9.04e-05,0.107,0.0687,-10.918,1,114.06,3
1,2p07VcUwRZ5sru3mJ0JogS,Why Don't We Just Dance,2010,192800,70,4AwUix40p2isD6wvEBPpQ8,Haywire,Josh Turner,0.42,0.677,0.776,0.000689,0.0954,0.0386,-5.933,1,121.834,4
2,0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,2004-01-01,236160,77,0qsT8HLvlWaSWIq8Rc95BI,Hopes And Fears,Keane,0.0794,0.453,0.655,7.61e-06,0.0849,0.0259,-4.22,1,172.012,4
3,4bnjq8zqtCnxTGxll5ezOO,Why Don't We Fall in Love,2002-07-30,159293,57,3KUaoEXmzVovDKWionaofI,All I Have,Amerie,0.0673,0.551,0.773,3.39e-05,0.0511,0.101,-6.578,0,90.003,4
4,4Dvkj6JhhA12EX05fT7y2e,As It Was,2022-05-20,167303,91,5r36AJ6VOJtp00oxSkBZ5h,Harry's House,Harry Styles,0.342,0.52,0.731,0.00101,0.311,0.0557,-5.338,0,173.93,4
5,54PYCknS6lsyUXSkgnj2OM,why dont we go,2023-11-03,166508,54,5G5Ujsxpgm9F79YNkGfE4q,why dont we go,UMI,0.566,0.819,0.381,0.00128,0.112,0.08,-10.01,0,117.937,4
6,4zRZAmBQP8vhNPf9i9opXt,8 Letters,2018-08-31,190026,74,2qIbHfs93z6eDwGoAdCkXA,8 Letters,Why Don't We,0.649,0.607,0.478,0.0,0.0928,0.031,-5.702,0,88.979,4
7,2pFEbA6GdNxBOMn9Egvowm,Why Don't We Go There,2013-11-25,174360,58,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),One Direction,0.000754,0.523,0.939,0.0,0.0406,0.0454,-3.311,1,160.019,4
8,6cmm1LMvZdB5zsCwX5BjqE,Down,2009-01-01,212506,79,2H66HrVR1UeMlAoSXpxUnk,All Or Nothing,Jay Sean,0.0101,0.727,0.68,0.0,0.0821,0.0286,-4.498,1,132.012,4
9,6RQ0i7rApnnWSI8uEiGVVF,Why Don't You,2020-03-27,228990,67,4o5dzQHDzmBBc4Z3jSWVR9,Rose in the Dark,Cleo Sol,0.136,0.43,0.592,0.0905,0.112,0.15,-7.55,0,54.585,4
10,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,2016-11-17,206693,87,4PgleR09JVnm3zY1fW3XBA,24K Magic,Bruno Mars,0.013,0.853,0.56,0.0,0.0944,0.0406,-4.961,1,134.066,4
11,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,2012-12-07,233478,90,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,Bruno Mars,0.049,0.726,0.698,0.0,0.309,0.0431,-4.165,1,143.994,4
12,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,2012-12-07,213826,87,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,Bruno Mars,0.932,0.612,0.28,0.0,0.088,0.0434,-8.648,1,72.795,4
13,2tJulUYLDKOg9XrtVkMgcJ,Grenade,2010-10-05,222091,77,1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,Bruno Mars,0.148,0.704,0.558,0.0,0.107,0.0542,-7.273,0,110.444,4
14,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010-10-05,220734,85,1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,Bruno Mars,0.0134,0.635,0.841,0.0,0.0622,0.0422,-5.379,1,109.021,4
15,6b8Be6ljOzmkOmFslEb23P,24K Magic,2016-11-17,225983,80,4PgleR09JVnm3zY1fW3XBA,24K Magic,Bruno Mars,0.034,0.818,0.803,0.0,0.153,0.0797,-4.282,1,106.97,4
16,161DnLWsx1i3u1JT05lzqU,Talking to the Moon,2010-10-05,217866,82,1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,Bruno Mars,0.511,0.498,0.59,0.0,0.107,0.032,-4.721,0,145.867,4
17,55h7vJchibLdUkxdlX3fK7,Treasure,2012-12-07,178560,80,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,Bruno Mars,0.0412,0.874,0.692,7.24e-05,0.324,0.0431,-5.28,0,116.017,4
18,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),2015-01-12,269666,84,3vLaOYCNCzngDf8QdBg2V1,Uptown Special,Mark Ronson,0.00801,0.856,0.609,8.15e-05,0.0344,0.0824,-7.223,1,114.988,4
19,1qCdYQdkWvm4cYXAuOlbyc,Locked out of Heaven,2012-12-10,233478,44,7KBjLhk3IM27k3ry4vBk3i,Unorthodox Jukebox,Bruno Mars,0.049,0.726,0.698,0.0,0.309,0.0431,-4.165,1,143.994,4
20,5cF0dROlMOK5uNZtivgu50,Attention,2018-05-11,208786,82,0mZIUXje90JtHxPNzWsJNR,Voicenotes,Charlie Puth,0.109,0.775,0.613,2.33e-05,0.134,0.0542,-4.586,0,100.066,4
21,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),2015,229525,84,5FXIqS1XqbpfOKNoi5VUwS,See You Again (feat. Charlie Puth),Wiz Khalifa,0.369,0.689,0.481,1.03e-06,0.0649,0.0815,-7.503,1,80.025,4
22,6wmAHw1szh5RCKSRjiXhPe,How Long,2018-05-11,200853,73,0mZIUXje90JtHxPNzWsJNR,Voicenotes,Charlie Puth,0.211,0.845,0.561,3.49e-06,0.0383,0.0778,-5.253,0,109.974,4
23,1jEBSDN5vYViJQr78W7jr2,Light Switch,2022-10-06,187703,74,5Jk4Eg7pxYhDrWJCVVzmMt,CHARLIE,Charlie Puth,0.105,0.689,0.627,0.000321,0.0905,0.308,-5.692,1,184.008,4
24,7soJgKhQTO8hLP2JPRkL5O,One Call Away,2016-01-29,194453,63,3kndSWeE2IYOrZEToZrHEV,Nine Track Mind,Charlie Puth,0.403,0.667,0.613,0.0,0.115,0.0344,-5.353,1,91.024,4
25,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),2022-10-06,154486,78,5Jk4Eg7pxYhDrWJCVVzmMt,CHARLIE,Charlie Puth,0.619,0.881,0.592,1.32e-05,0.0901,0.0324,-4.898,1,101.058,4
26,37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore (feat. Selena Gomez),2016-01-29,217706,68,3kndSWeE2IYOrZEToZrHEV,Nine Track Mind,Charlie Puth,0.621,0.728,0.563,0.0,0.179,0.134,-8.053,0,100.017,4
27,1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),2018-05-11,180493,67,0mZIUXje90JtHxPNzWsJNR,Voicenotes,Charlie Puth,0.193,0.856,0.632,0.0,0.0688,0.074,-3.692,0,112.009,4
28,0wPKDeY4fZXT6k9bzV0kx0,That's Hilarious,2022-10-07,144933,68,2LTqBgZUH4EkDcj8hdkNjK,CHARLIE,Charlie Puth,0.739,0.713,0.442,0.0,0.112,0.0604,-5.909,1,108.038,4
29,0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),2022-06-24,154486,74,4LyiYe4wZ6XwzUne79hidF,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,0.619,0.881,0.592,1.32e-05,0.0901,0.0324,-4.898,1,101.058,4
30,6GUq9y0Iy5QrAuPYxTrFp2,S.T.A.Y.,2014-11-18,383513,63,3B61kSKTxlY36cYgzvf3cP,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,0.933,0.0793,0.0301,0.929,0.0741,0.0425,-30.777,1,191.413,3
31,6pWgRkpqVfxnj3WuIcJ7WP,Cornfield Chase,2014-11-18,126959,77,3B61kSKTxlY36cYgzvf3cP,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,0.951,0.18,0.226,0.982,0.0998,0.042,-16.457,0,94.079,4
32,6ZFbXIJkuI1dVNWvzJzown,Time,2010-07-09,275556,73,2qvA7HmSg1iM6XMiFF76dp,Inception (Music from the Motion Picture),Hans Zimmer,0.178,0.286,0.0968,0.696,0.0861,0.0323,-16.806,1,62.881,4
33,5TXY9UWJMiMopFTpW0uUBb,Inception: Time - Orchestra Version - Live,2019-03-15,286493,48,1ms5jky5xjusqGM0xae60t,The World of Hans Zimmer - A Symphonic Celebration (Live),Hans Zimmer,0.0987,0.259,0.118,0.677,0.701,0.0403,-17.366,1,125.989,4
34,7lG5m4JN0exualOkghSNXq,A Time of Quiet Between the Storms,2024-02-23,261795,70,1PeYjDmxcRNvxLd5mGHuCC,Dune: Part Two (Original Motion Picture Soundtrack),Hans Zimmer,0.614,0.0651,0.0654,0.453,0.0856,0.039,-20.893,0,70.903,5
35,6acK32qlYD5u4I6SMiDct6,Pirates of the Caribbean Suite: Part 2 - Live,2023-03-03,299210,47,1c7CsqUVbOoALFNWV3xzr0,LIVE,Hans Zimmer,0.0428,0.0987,0.119,0.326,0.337,0.0329,-18.709,0,84.529,3
36,4WmB04GBqS4xPMYN9dHgBw,Day One (Interstellar Theme),2014-11-18,199422,70,3B61kSKTxlY36cYgzvf3cP,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,0.927,0.311,0.0173,0.964,0.0727,0.0348,-27.788,0,95.985,3
37,01IUoS9QMhVU43BrDRJvV4,All Of Them!,2024-03-22,624453,2,4lCY6pCQ4Mu41DwHLyMRP9,Dark Academia,Various Artists,0.577,0.0645,0.29,0.921,0.0998,0.0523,-16.508,0,68.558,3
38,2XEDx510eJjhUZeEPgspto,Inception: Time - Live,2023-03-03,277202,42,1c7CsqUVbOoALFNWV3xzr0,LIVE,Hans Zimmer,0.00307,0.172,0.139,0.84,0.119,0.0399,-16.354,1,117.545,1
39,299rXvRKRr5E32DvIbk1sn,Beginnings Are Such Delicate Times,2024-02-23,536280,67,1PeYjDmxcRNvxLd5mGHuCC,Dune: Part Two (Original Motion Picture Soundtrack),Hans Zimmer,0.835,0.152,0.0164,0.14,0.1,0.0388,-28.844,1,135.803,4
40,5p0ietGkLNEqx1Z7ijkw5g,My Love,2000,231760,70,6P1sBa0T1fRooA0UTAQfOu,Coast To Coast (Expanded Edition),Westlife,0.098,0.491,0.593,0.0,0.257,0.0255,-5.975,1,144.142,4
41,3St0RlsL0Z0klK1mqWakQm,If I Let You Go - Radio Edit,1999-11-01,221266,67,03zaputfmJ3wwrKh6bHcTN,Westlife,Westlife,0.00669,0.581,0.678,0.0,0.0807,0.0284,-4.242,1,181.991,4
42,5Aa33rAPkp7f7l1aVqsHO8,Fool Again,1999-11-01,234866,64,03zaputfmJ3wwrKh6bHcTN,Westlife,Westlife,0.0475,0.533,0.512,0.0,0.0442,0.0288,-6.851,1,75.984,4
43,2sFp6E7lNBbblJGmUtCfFH,Uptown Girl - Radio Edit,2000,186440,66,6P1sBa0T1fRooA0UTAQfOu,Coast To Coast (Expanded Edition),Westlife,0.00809,0.645,0.921,1.08e-05,0.407,0.0302,-5.256,0,129.0,4
44,0V82wcNlunw76nvvmPL9tk,I Lay My Love on You - Remix,2000,208600,63,6P1sBa0T1fRooA0UTAQfOu,Coast To Coast (Expanded Edition),Westlife,0.038,0.664,0.787,0.0,0.193,0.0239,-5.246,1,102.952,4
45,0OYusiiiDYU33GJYsMzUc0,Nothing's Going to Change My Love For You,2006-11-20,227320,62,714ejRNfL8eCRvgIKeOMqj,The Love Album,Westlife,0.357,0.601,0.616,0.0,0.147,0.0305,-7.68,1,144.047,4
46,4ekWUsmWMaT5EI3VL0epBk,Swear It Again - Radio Edit,1999-11-01,248240,65,03zaputfmJ3wwrKh6bHcTN,Westlife,Westlife,0.296,0.626,0.532,0.0,0.122,0.0275,-7.205,1,130.071,4
47,2AKtROlRcuo37UhkDWiuY5,My Love,2011-11-21,232206,42,6gtDABGSqEp6waUHbtVbYT,Greatest Hits,Westlife,0.0916,0.487,0.639,0.0,0.254,0.027,-4.873,1,72.083,4
48,5XQavlXrNHBBvlN4IJqhqW,You Raise Me Up,2005-10-31,241066,61,07sBktUc2CbnzPd8ecePWk,Face To Face,Westlife,0.63,0.23,0.357,0.0,0.0886,0.0315,-6.596,1,114.229,4
49,1vYZywcjdbPUnsEP43it0q,Soledad,2000,237200,57,6P1sBa0T1fRooA0UTAQfOu,Coast To Coast (Expanded Edition),Westlife,0.142,0.618,0.674,0.0,0.317,0.0264,-6.412,0,119.888,4
50,7gHs73wELdeycvS48JfIos,Faded,2015-12-04,212626,71,5HMjpBO0v78ayq5lreAyDd,Faded,Alan Walker,0.0291,0.589,0.651,3.2e-06,0.111,0.0306,-5.097,1,90.011,4
51,5B8VpcIC3EAI3wke3XQoRy,"Fire! (feat. YUQI ((G)I-DLE), JVKE)",2023-12-14,123624,76,5uI3nK40uWp8fRu9Cvk71w,"Fire! (feat. YUQI ((G)I-DLE), JVKE)",Alan Walker,0.0621,0.764,0.702,0.0,0.08,0.0471,-5.738,1,125.0,4
52,698ItKASDavgwZ3WjaWjtz,Faded,2018-12-14,212106,79,3nzuGtN3nXARvvecier4K0,Different World,Alan Walker,0.0281,0.468,0.627,7.97e-06,0.11,0.0476,-5.085,1,179.642,4
53,2DGa7iaidT5s0qnINlwMjJ,The Spectre,2017-09-15,193787,73,1IKRstg3XuCuLWeCg3oaAW,The Spectre,Alan Walker,0.0214,0.654,0.711,0.00191,0.0903,0.0383,-7.437,0,127.957,4
54,1P7hMSbpJOQy58eC78qx7s,"Better Off (Alone, Pt. III)",2023-09-28,151702,64,1eQk5l0bTQPg2w8knqu6NS,"Better Off (Alone, Pt. III)",Alan Walker,0.0304,0.509,0.691,0.0,0.151,0.0446,-5.199,0,129.827,4
55,4jp4Z02kzzg8gK0NmDGgml,Play,2019-08-30,167976,70,4uIhRJj1Au4TiyHhCOZys5,Play,K-391,0.101,0.52,0.798,0.0,0.0932,0.0391,-5.498,0,101.944,4
56,6SRWhUJcD2YKahCwHavz3X,Darkside,2018-12-14,211680,72,3nzuGtN3nXARvvecier4K0,Different World,Alan Walker,0.131,0.43,0.606,0.0,0.173,0.0431,-5.115,0,169.988,4
57,3LlmKSHR3Rs0Y3KHQLAYDk,Alone,2018-12-14,160426,74,3nzuGtN3nXARvvecier4K0,Different World,Alan Walker,0.229,0.673,0.914,0.000478,0.186,0.0496,-3.962,1,97.021,4
58,4n7jnSxVLd8QioibtTDBDq,On My Way,2019-03-21,193797,72,1bcvtuHyO79DNAOOhHEkEm,On My Way,Alan Walker,0.0209,0.509,0.689,0.0,0.301,0.102,-4.929,0,170.087,4
59,0lks2Kt9veMOFEAPN0fsqN,Lily,2018-12-14,195840,72,3nzuGtN3nXARvvecier4K0,Different World,Alan Walker,0.196,0.423,0.634,0.0,0.189,0.0578,-5.877,0,150.978,4
60,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),2024-03-08,228639,94,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,Ariana Grande,0.0657,0.645,0.663,3.18e-05,0.0751,0.0447,-8.305,1,115.83,4
61,7gaA3wERFkFkgivjwbSvkG,"yes, and?",2024-01-12,214994,89,2B9amdrHDIKOoEiPUfZGtb,"yes, and?",Ariana Grande,0.198,0.788,0.758,8.5e-05,0.104,0.0505,-6.513,1,119.008,4
62,6ocbgoVGwYJhOv1GgI9NsF,7 rings,2019-02-08,178626,84,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",Ariana Grande,0.592,0.778,0.317,0.0,0.0881,0.334,-10.732,0,140.048,4
63,0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,2024-03-08,173639,89,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,Ariana Grande,0.149,0.796,0.623,0.0,0.0746,0.0522,-5.819,0,98.003,4
64,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",2019-02-08,207320,80,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",Ariana Grande,0.229,0.717,0.653,0.0,0.101,0.0658,-5.634,1,106.966,4
65,1Rweq7vNjK4kZBbGrmxQsl,bye,2024-03-08,164927,88,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,Ariana Grande,0.217,0.638,0.647,0.0,0.156,0.028,-4.834,0,110.003,4
66,5D34wRmbFS29AjtTOP2QJe,"yes, and?",2024-03-08,214994,85,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,Ariana Grande,0.194,0.785,0.766,7.57e-05,0.107,0.0503,-6.551,1,119.029,4
67,3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,2024-03-08,210200,87,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,Ariana Grande,0.537,0.658,0.505,0.0,0.113,0.105,-6.947,1,159.947,4
68,6Im9k8u9iIzKMrmV7BWtlF,34+35,2020-10-30,173710,77,3euz4vS7ezKGnNSwgyvKcd,Positions,Ariana Grande,0.237,0.83,0.585,0.0,0.248,0.094,-6.476,1,109.978,4
69,46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),2024-03-08,228639,90,71PfP4E9roOXAudea1aPGw,eternal sunshine,Ariana Grande,0.0716,0.647,0.65,1.62e-05,0.0749,0.0421,-8.278,1,115.853,4
70,4xqrdfXkTW4T0RauPLv3WA,Heather,2020-03-20,198040,87,2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,Conan Gray,0.584,0.357,0.425,0.0,0.322,0.0333,-7.301,1,102.078,3
71,6KfoDhO4XUWSbnyKjNp9c4,Maniac,2020-03-20,185773,79,2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,Conan Gray,0.00162,0.628,0.639,0.0,0.354,0.0435,-5.46,1,108.045,4
72,5UXJzLFdBn6u9FJTCnoHrH,Memories,2022-06-24,248818,79,5hIOd0FvjlgG4uLjXHkFWI,Superache,Conan Gray,0.00979,0.34,0.684,0.0,0.348,0.044,-6.306,1,112.969,4
73,3TFoEJe5zNuHZStRboWPxg,People Watching,2022-06-24,158536,77,5hIOd0FvjlgG4uLjXHkFWI,Superache,Conan Gray,0.381,0.53,0.592,0.0,0.294,0.0534,-7.281,1,125.721,4
74,63PCEHeJ7ZgTLpmzjkuWoy,Alley Rose,2024-03-08,208489,74,0UhDmGYpV3BlEWQXuff5DF,Alley Rose,Conan Gray,0.00879,0.187,0.656,0.0,0.106,0.0382,-4.533,1,83.93,3
75,2JN3ugW1cEahbYw0I5mw5U,Astronomy,2022-06-24,243907,74,5hIOd0FvjlgG4uLjXHkFWI,Superache,Conan Gray,0.578,0.474,0.343,2.65e-05,0.305,0.027,-8.571,0,145.115,3
76,0iNZGC211wst3VjtobNnC5,Family Line,2022-06-24,216094,74,5hIOd0FvjlgG4uLjXHkFWI,Superache,Conan Gray,0.619,0.326,0.397,0.0,0.0979,0.0461,-8.145,1,153.713,3
77,7wTqEW5nrMhvyEhEyTnOMd,The Cut That Always Bleeds,2020-03-20,231920,75,2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,Conan Gray,0.59,0.489,0.413,0.0,0.0639,0.0314,-6.499,1,136.116,4
78,1hgNhooPszJZOZ0gLBU88t,Heather,2020-03-20,198040,51,3BdWnsb2tG6ajlPHmd8jh6,Kid Krow,Conan Gray,0.586,0.505,0.425,0.0,0.321,0.0292,-7.301,1,92.061,4
79,6PDWMQJ55ZYrGrSx3EZzl4,The Exit,2022-06-24,221054,70,5hIOd0FvjlgG4uLjXHkFWI,Superache,Conan Gray,0.608,0.58,0.416,0.0,0.0883,0.0291,-9.591,1,82.015,4
80,4Dvkj6JhhA12EX05fT7y2e,As It Was,2022-05-20,167303,91,5r36AJ6VOJtp00oxSkBZ5h,Harry's House,Harry Styles,0.342,0.52,0.731,0.00101,0.311,0.0557,-5.338,0,173.93,4
81,4j6kId9QIqhoXvqHKgSKa0,Grapejuice,2022-05-20,191958,70,5r36AJ6VOJtp00oxSkBZ5h,Harry's House,Harry Styles,0.357,0.645,0.721,0.143,0.204,0.0336,-4.394,1,182.928,4
82,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,2019-12-13,174000,87,7xV2TzoaVc0ycW7fwBwAml,Fine Line,Harry Styles,0.122,0.548,0.816,0.0,0.335,0.0465,-4.209,1,95.39,4
83,2wPc15A83OnyE9QarVRpqA,Daydreaming,2022-01-21,207973,38,4RBAFTTsu4cWZYkc3HXvvJ,Daydreaming,Harry Stone,0.0112,0.729,0.349,0.0128,0.0893,0.0516,-11.264,1,100.016,4
84,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,2017-05-12,340706,84,1FZKIm3JVDCxTchXDo5jOV,Harry Styles,Harry Styles,0.0275,0.516,0.595,0.0,0.109,0.0313,-4.63,1,119.972,4
85,3jjujdWJ72nww5eGnfs2E7,Adore You,2019-12-13,207133,84,7xV2TzoaVc0ycW7fwBwAml,Fine Line,Harry Styles,0.0237,0.676,0.771,7e-06,0.102,0.0483,-3.675,1,99.048,4
86,7r0maoNTIM0ap9ufKrz5Kz,Daydreaming,2022-03-04,207973,13,2nzFjEnp0873I46TTiVy6Q,"issues, 1",Harry Stone,0.0112,0.729,0.349,0.0128,0.0893,0.0516,-11.264,1,100.016,4
87,1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,2022-05-20,177954,83,5r36AJ6VOJtp00oxSkBZ5h,Harry's House,Harry Styles,0.298,0.714,0.728,0.0,0.106,0.0468,-4.595,1,114.996,4
88,3URGv6B4w7jnyAyIEkX4k0,How Do You Know,2023-07-28,181105,11,179NyRfhKAskJOGoq1HW0b,How Do You Know,Harry Stone,0.579,0.407,0.292,0.00323,0.117,0.0343,-11.98,1,89.749,4
89,1zrdCEIIEEK2w3SweYkkrj,"Harry's Wondrous World - From ""Harry Potter and the Philosopher's Stone""",2022-01-07,317000,17,3WsgbA6Hevxf8yO0JHCVjx,"Harry's Wondrous World (From ""Harry Potter and the Philosopher's Stone"")",John Williams,0.943,0.261,0.229,0.842,0.235,0.0365,-15.166,1,114.3,4
90,3d6BjQ0QOLTzuKoOQbeGgG,Satu-Satu,2023-07-28,285071,74,40Yp12B9KULY4j2xbhE1YY,Mengudara,Idgitaf,0.652,0.378,0.517,0.0,0.0898,0.0639,-5.584,1,199.811,4
91,4ZUpTMKPYFTfJqamWFU9Zv,IDGAF (with blackbear),2022-05-06,140666,72,1I79ZTFJ5FVLwMYRWvhk73,Serotonin Dreams,BoyWithUke,0.427,0.782,0.728,0.0,0.25,0.0768,-5.93,1,97.975,4
92,1qHddOZ7pwtmOsw0RmlKFx,Takut,2021-10-01,319700,67,7EDGBbCqiZ8X9ecuGAnziL,Takut,Idgitaf,0.96,0.527,0.24,0.000199,0.0818,0.0303,-8.828,1,80.128,4
93,6Jrdb6CFOJEGaHjaa6c4WR,IDGAF (with blackbear),2022-03-18,140665,62,3XEOlBcb076IIUTSr98AMu,IDGAF,BoyWithUke,0.426,0.783,0.75,0.0,0.241,0.078,-5.762,1,97.953,4
94,5rFNflUKMTsOlBVdGv1ahL,Satu-Satu,2022-06-10,284988,64,2WFFb7cIQXQXvuOsoqB69C,Satu-Satu,Idgitaf,0.61,0.377,0.491,0.0,0.085,0.064,-6.007,1,199.74,4
95,3dcNfjdHeQt0aehMw9hev8,IDGAF (Guitar Remix),2023-11-20,181002,37,67mwAq1XefE7UFupHeyHSS,IDGAF (Guitar Remix),Noahw875,0.000773,0.51,0.951,0.482,0.161,0.0389,-2.957,1,137.006,4
96,4TD6qEtz3KAJ6JWv1nNOCu,Terpikat Senyummu,2021-02-16,187012,64,2bImEPBpff6jnVIqzPw643,Terpikat Senyummu,Idgitaf,0.811,0.612,0.439,0.0,0.101,0.0464,-7.895,1,77.006,4
97,5b8NEwXoWkzsWMl7wSeOqd,IDGAF,2023-10-28,138344,40,2EhjHZgScOnXHIcsykQVSZ,IDGAF,overthxnk,0.0487,0.694,0.548,7.39e-06,0.143,0.15,-13.66,1,136.978,4
98,2k9ZZcEQVxoXd2OYr8iiQ8,Hal Indah Butuh Waktu Untuk Datang,2020-12-04,270700,56,7vNzHBid2tuWdslLygsqGK,Hal Indah Butuh Waktu Untuk Datang,Idgitaf,0.813,0.585,0.347,0.000123,0.109,0.0259,-8.806,1,93.02,4
99,5ASwsRp0kcYDXqbqoyQ6lz,IDGAF - Sped Up,2023-06-17,160158,34,4b7ys4IqfzIXnoZTswFr5G,IDGAF (Sped Up),kyriss77,0.00358,0.508,0.801,0.0659,0.0722,0.035,-4.76,0,155.832,4
0,05QUYSOApWLr8oBbpONl7p,"24/7, 365",2023-07-24,167000,78,4GIH14Ii08p24CHN7MlooG,"24/7, 365",elijah woods,0.202,0.664,0.549,0.0,0.122,0.036,-7.282,1,149.98,4
1,1sd2HaV5RYWN8ly7htaElN,everything everywhere always,2022-08-19,147847,67,73HKMtn4WRIvvm1m2QEAdf,everything everywhere always,elijah woods,0.746,0.402,0.38,2.58e-06,0.272,0.045,-10.233,1,143.632,5
2,7jb91qnNv2R1XdrICW4A0y,fingers crossed,2022-02-13,163090,66,1AOdjdSeO5rdnZHCIZTvIg,fingers crossed,elijah woods,0.277,0.657,0.477,6.85e-06,0.149,0.0494,-7.448,1,109.823,4
3,5IEi6RGx2FaJGtmsrkbpgp,ilu,2022-06-10,169846,60,76Dh2doBSUmXzLQzwAExG0,ilu,elijah woods,0.128,0.806,0.63,0.0,0.0768,0.119,-5.862,1,106.027,4
4,2ajQK2iRKBuDGxMeBxDzPA,take care,2021-05-28,128500,60,2ZeOiepZkoCqwJGumttG1t,take care,elijah woods,0.281,0.821,0.436,0.0,0.0448,0.0435,-7.992,1,92.513,4
